category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
long,19,We are specifically investigating disorders of the temporomandibular joint (TMJ). I need you to extract the TMJ regions from both the CBCT scans in /research/tmj_study/cbct and the MRI scans in /research/tmj_study/mri. You will need to use the corresponding segmentation masks in /research/tmj_study/masks and the TMJ detection model in /research/models/tmj_net. Please export the localized crops to /research/tmj_study/tmj_localized_crops.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/research/tmj_study/cbct"", ""mri_folder"": ""/research/tmj_study/mri"", ""seg_folder"": ""/research/tmj_study/masks"", ""model_folder"": ""/research/models/tmj_net"", ""output_folder"": ""/research/tmj_study/tmj_localized_crops""}","{""cbct_folder"": ""/research/tmj_study/cbct"", ""mri_folder"": ""/research/tmj_study/mri"", ""seg_folder"": ""/research/tmj_study/masks"", ""model_folder"": ""/research/models/tmj_net"", ""output_folder"": ""/research/tmj_study/tmj_localized_crops""}","{""cbct_folder"": ""/research/tmj_study/cbct"", ""mri_folder"": ""/research/tmj_study/mri"", ""seg_folder"": ""/research/tmj_study/masks"", ""output_folder"": ""/research/tmj_study/tmj_localized_crops"", ""model_folder"": ""/research/models/tmj_net""}",1.0,True,
long,20,"Before we can perform the full ASO registration, we need to run the preprocessing script on our raw CBCT volumes. Please take all the scans from the /clinic/inbox/raw_cbct folder. Use the ASO-specific preprocessing model weights located at /opt/aso/models/pre_aso_v1. The resulting pre-oriented volumes should be saved to /clinic/processed/pre_aso_cbct_data for the next stage of the pipeline.",pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/clinic/inbox/raw_cbct"", ""model_folder"": ""/opt/aso/models/pre_aso_v1"", ""output_folder"": ""/clinic/processed/pre_aso_cbct_data""}","{""input"": ""/clinic/inbox/raw_cbct"", ""model_folder"": ""/opt/aso/models/pre_aso_v1"", ""output_folder"": ""/clinic/processed/pre_aso_cbct_data""}","{""input"": ""/clinic/inbox/raw_cbct"", ""output_folder"": ""/clinic/processed/pre_aso_cbct_data"", ""model_folder"": ""/opt/aso/models/pre_aso_v1""}",1.0,True,
long,21,We need to standardize the orientation of several intraoral scans to a common coordinate system. Please process the Upper jaw scans found in the directory /scans/ortho/raw_ios. You must align them to the gold-standard reference models in /scans/ortho/gold_standards. Focus on teeth 8 and 9 for the primary alignment. The resulting oriented mesh files should be saved in /scans/ortho/standardized_ios.,pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/scans/ortho/raw_ios"", ""gold_folder"": ""/scans/ortho/gold_standards"", ""jaw"": ""Upper"", ""list_teeth"": ""8,9"", ""output_folder"": ""/scans/ortho/standardized_ios""}","{""input_folder"": ""/scans/ortho/raw_ios"", ""gold_folder"": ""/scans/ortho/gold_standards"", ""jaw"": ""Upper"", ""list_teeth"": ""8,9"", ""output_folder"": ""/scans/ortho/standardized_ios""}","{""input_folder"": ""/scans/ortho/raw_ios"", ""gold_folder"": ""/scans/ortho/gold_standards"", ""output_folder"": ""/scans/ortho/standardized_ios"", ""list_teeth"": [""8"", ""9""], ""jaw"": ""Upper""}",0.8,False,"'list_teeth': expected '8,9', got ['8', '9']"
long,22,"For our cephalometric analysis, we are using a semi-automated approach to orient the CBCT volumes. Please process the scans in /data/ceph/scans_to_orient and align them with the reference volumes in /data/ceph/gold_atlas. The orientation should be calculated using the Sella and Nasion landmarks. Please save all the reoriented CBCT volumes into the output folder /data/ceph/reoriented_volumes.",semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/data/ceph/scans_to_orient"", ""gold_folder"": ""/data/ceph/gold_atlas"", ""list_landmark"": ""Sella Nasion"", ""output_folder"": ""/data/ceph/reoriented_volumes""}","{""input"": ""/data/ceph/scans_to_orient"", ""gold_folder"": ""/data/ceph/gold_atlas"", ""list_landmark"": ""Sella Nasion"", ""output_folder"": ""/data/ceph/reoriented_volumes""}","{""input"": ""/data/ceph/scans_to_orient"", ""gold_folder"": ""/data/ceph/gold_atlas"", ""output_folder"": ""/data/ceph/reoriented_volumes"", ""list_landmark"": [""Sella"", ""Nasion""]}",0.75,False,"'list_landmark': expected 'Sella Nasion', got ['Sella', 'Nasion']"
long,23,The prosthetic lab requires the intraoral scans to be oriented based on specific landmarks. Please take the Lower jaw scans from /lab/prosthetic/raw_scans and align them to the gold-standard reference directory at /lab/prosthetic/references. Use the Cusp and Fossa points as the primary landmarks for this semi-automated orientation. All processed files should be saved in /lab/prosthetic/ready_for_design.,semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/lab/prosthetic/raw_scans"", ""gold_folder"": ""/lab/prosthetic/references"", ""list_landmark"": ""Cusp Fossa"", ""jaw"": ""Lower"", ""output_folder"": ""/lab/prosthetic/ready_for_design""}","{""input_folder"": ""/lab/prosthetic/raw_scans"", ""gold_folder"": ""/lab/prosthetic/references"", ""list_landmark"": ""Cusp,Fossa"", ""jaw"": ""Lower"", ""output_folder"": ""/lab/prosthetic/ready_for_design""}","{""input_folder"": ""/lab/prosthetic/raw_scans"", ""gold_folder"": ""/lab/prosthetic/references"", ""output_folder"": ""/lab/prosthetic/ready_for_design"", ""list_landmark"": [""Cusp"", ""Fossa""], ""jaw"": ""Lower""}",0.8,False,"'list_landmark': expected 'Cusp Fossa', got ['Cusp', 'Fossa']"
normal vocab,1,Segment the mandible and maxilla from CBCT scans in /patients/study_a using nnUNet models at /models/amasss. Output to /results/segmentations and temp files in /tmp/amasss,amasss_cli,amasss_cli,True,"{""inputVolume"": ""/patients/study_a"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/results/segmentations"", ""temp_fold"": ""/tmp/amasss""}","{""inputVolume"": ""/patients/study_a"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/results/segmentations"", ""temp_fold"": ""/tmp/amasss""}","{""inputVolume"": ""/patients/study_a"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/results/segmentations"", ""temp_fold"": ""/tmp/amasss""}",1.0,True,
normal vocab,2,"Identify landmarks on DICOM CBCT scans in /data/dicom_folder. Use model folder /ai/models/ali. Detect points 1,5,10. Save to /output/landmarks and use /tmp/work for processing. Set DCMInput to true.",ali_cbct,ali_cbct,True,"{""input"": ""/data/dicom_folder"", ""dir_models"": ""/ai/models/ali"", ""lm_type"": [""1"", ""5"", ""10""], ""output_dir"": ""/output/landmarks"", ""temp_fold"": ""/tmp/work"", ""DCMInput"": true}","{""input"": ""/data/dicom_folder"", ""dir_models"": ""/ai/models/ali"", ""lm_type"": ""1,5,10"", ""output_dir"": ""/output/landmarks"", ""temp_fold"": ""/tmp/work"", ""DCMInput"": true}","{""input"": ""/data/dicom_folder"", ""dir_models"": ""/ai/models/ali"", ""lm_type"": [""1"", ""5"", ""10""], ""output_dir"": ""/output/landmarks"", ""temp_fold"": ""/tmp/work"", ""DCMInput"": true}",1.0,True,
normal vocab,3,Run ALI IOS on mesh /meshes/scan01.stl. Models: /models/ios_v2. Detect landmarks: 11 12 13 14. Target teeth: 18 19 20. Output: /processed/ios. Log: /logs/ios_01.log,ali_ios,ali_ios,True,"{""input"": ""/meshes/scan01.stl"", ""dir_models"": ""/models/ios_v2"", ""lm_type"": [""11"", ""12"", ""13"", ""14""], ""teeth"": [""18"", ""19"", ""20""], ""output_dir"": ""/processed/ios"", ""log_path"": ""/logs/ios_01.log""}","{""input"": ""/meshes/scan01.stl"", ""dir_models"": ""/models/ios_v2"", ""lm_type"": ""11 12 13 14"", ""teeth"": ""18 19 20"", ""output_dir"": ""/processed/ios"", ""log_path"": ""/logs/ios_01.log""}","{""input"": ""/meshes/scan01.stl"", ""dir_models"": ""/models/ios_v2"", ""lm_type"": [""11"", ""12"", ""13"", ""14""], ""teeth"": [""18"", ""19"", ""20""], ""output_dir"": ""/processed/ios"", ""log_path"": ""/logs/ios_01.log""}",1.0,True,
normal vocab,4,Perform maxilla registration (MAX) between T1 /data/T1 and T2 /data/T2. Results to /output/reg. Temp folder /tmp/reg. Input is DICOM.,areg_cbct,areg_cbct,True,"{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAX"", ""output_folder"": ""/output/reg"", ""DCMInput"": true, ""temp_folder"": ""/tmp/reg"", ""mask_folder_t1"": ""None""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAX"", ""output_folder"": ""/output/reg"", ""DCMInput"": true, ""temp_folder"": ""/tmp/reg""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAX"", ""output_folder"": ""/output/reg"", ""DCMInput"": true, ""temp_folder"": ""/tmp/reg""}",0.857,False,Missing: mask_folder_t1
normal vocab,5,Register IOS surfaces from /ios/baseline to /ios/followup. Use model /models/refinement. Save to /ios/aligned. Log at /logs/reg_ios.txt. Mode: Auto_IOS.,areg_ios,areg_ios,True,"{""T1"": ""/ios/baseline"", ""T2"": ""/ios/followup"", ""output"": ""/ios/aligned"", ""model"": ""/models/refinement"", ""log_path"": ""/logs/reg_ios.txt"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/ios/baseline"", ""T2"": ""/ios/followup"", ""output"": ""/ios/aligned"", ""model"": ""/models/refinement"", ""log_path"": ""/logs/reg_ios.txt"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/ios/baseline"", ""T2"": ""/ios/followup"", ""output"": ""/ios/aligned"", ""model"": ""/models/refinement"", ""log_path"": ""/logs/reg_ios.txt"", ""areg_mode"": ""Auto_IOS""}",1.0,True,
normal vocab,6,Crop 3D volumes in /scans using markers from /markers/points.mrk.json. Output to /scans/cropped. Box size: true. Log to /logs/crop.log,autocrop3d,autocrop3d,True,"{""scan_files_path"": ""/scans"", ""path_ROI_file"": ""/markers/points.mrk.json"", ""output_path"": ""/scans/cropped"", ""box_Size"": true, ""logPath"": ""/logs/crop.log""}","{""scan_files_path"": ""/scans"", ""path_ROI_file"": ""/markers/points.mrk.json"", ""output_path"": ""/scans/cropped"", ""box_Size"": true, ""logPath"": ""/logs/crop.log""}","{""scan_files_path"": ""/scans"", ""path_ROI_file"": ""/markers/points.mrk.json"", ""output_path"": ""/scans/cropped"", ""box_Size"": true, ""logPath"": ""/logs/crop.log""}",1.0,True,
normal vocab,7,Apply transformation matrix from /matrices to patient scan /data/patient.nii.gz. Reference: /data/ref.nii.gz. Output: /data/out. Log: /logs/matrix.log. is_seg: false.,automatrix,automatrix,True,"{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""fromAreg"": false, ""output_folder"": ""/data/out"", ""log_path"": ""/logs/matrix.log"", ""is_seg"": false}","{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/out"", ""log_path"": ""/logs/matrix.log"", ""is_seg"": false}","{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/out"", ""log_path"": ""/logs/matrix.log"", ""is_seg"": false}",0.857,False,Missing: fromAreg
normal vocab,8,Perform Mask-RCNN segmentation on CBCTs in /in_scans with model /models/clic. Output to /out_segs.,clic,clic,True,"{""input_path"": ""/in_scans"", ""model_folder"": ""/models/clic"", ""output_dir"": ""/out_segs""}","{""input_path"": ""/in_scans"", ""model_folder"": ""/models/clic"", ""output_dir"": ""/out_segs""}","{""input_path"": ""/in_scans"", ""model_folder"": ""/models/clic"", ""output_dir"": ""/out_segs""}",1.0,True,
normal vocab,9,"Shape analysis on VTK meshes in /meshes. Output: /analysis. Data type: surface, Task: classification, Model: my_model, NN: resnet, Classes: 2. Log: /logs/shape.log",docshapeaxi,docshapeaxi,True,"{""input_dir"": ""/meshes"", ""output_dir"": ""/analysis"", ""data_type"": ""surface"", ""task"": ""classification"", ""model"": ""my_model"", ""nn"": ""resnet"", ""num_classes"": 2, ""log_path"": ""/logs/shape.log""}","{""input_dir"": ""/meshes"", ""output_dir"": ""/analysis"", ""data_type"": ""surface"", ""task"": ""classification"", ""model"": ""my_model"", ""nn"": ""resnet"", ""num_classes"": 2, ""log_path"": ""/logs/shape.log""}","{""input_dir"": ""/meshes"", ""output_dir"": ""/analysis"", ""data_type"": ""surface"", ""task"": ""classification"", ""model"": ""my_model"", ""nn"": ""resnet"", ""num_classes"": 2, ""log_path"": ""/logs/shape.log""}",1.0,True,
normal vocab,10,Generate MedX Dashboard from summaries in /summaries/output. Save HTML to /dashboards/v1.,medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/summaries/output"", ""output_folder"": ""/dashboards/v1""}","{""summary_folder"": ""/summaries/output"", ""output_folder"": ""/dashboards/v1""}","{""summary_folder"": ""/summaries/output"", ""output_folder"": ""/dashboards/v1""}",1.0,True,
normal vocab,11,Summarize medical notes in /notes using t5-base model. Output to /notes/summaries. Log to /logs/sum.log,medx_summarize,medx_summarize,True,"{""input_notes"": ""/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/notes/summaries"", ""log_path"": ""/logs/sum.log""}","{""input_notes"": ""/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/notes/summaries"", ""log_path"": ""/logs/sum.log""}","{""input_notes"": ""/notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/notes/summaries"", ""log_path"": ""/logs/sum.log""}",1.0,True,
normal vocab,12,Approximate MRI from /mri_data to CBCT in /cbct_data. Save results to /mri2cbct/approx.,mri2cbct_approx,mri2cbct_approx,True,"{""cbct_folder"": ""/cbct_data"", ""mri_folder"": ""/mri_data"", ""output_folder"": ""/mri2cbct/approx""}","{""cbct_folder"": ""/cbct_data"", ""mri_folder"": ""/mri_data"", ""output_folder"": ""/mri2cbct/approx""}","{""cbct_folder"": ""/cbct_data"", ""mri_folder"": ""/mri_data"", ""output_folder"": ""/mri2cbct/approx""}",1.0,True,
normal vocab,13,Register MRI /mri_vol to CBCT /cbct_vol with mask /masks/cbct_mask.nii.gz. Output to /registered_mri.,mri2cbct_reg,mri2cbct_reg,True,"{""output_folder"": ""/registered_mri"", ""mri_folder"": ""/mri_vol"", ""cbct_folder"": ""/cbct_vol"", ""cbct_label2"": ""/masks/cbct_mask.nii.gz""}","{""output_folder"": ""/registered_mri"", ""mri_folder"": ""/mri_vol"", ""cbct_folder"": ""/cbct_vol"", ""cbct_label2"": ""/masks/cbct_mask.nii.gz""}","{""output_folder"": ""/registered_mri"", ""mri_folder"": ""/mri_vol"", ""cbct_folder"": ""/cbct_vol"", ""cbct_label2"": ""/masks/cbct_mask.nii.gz""}",1.0,True,
normal vocab,14,Crop left-right regions for MRI /mri and CBCT /cbct using segmentation /seg. Save to /cropped_asymmetry.,mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/cbct"", ""input_folder_MRI"": ""/mri"", ""input_folder_Seg"": ""/seg"", ""output_folder"": ""/cropped_asymmetry""}","{""input_folder_CBCT"": ""/cbct"", ""input_folder_MRI"": ""/mri"", ""input_folder_Seg"": ""/seg"", ""output_folder"": ""/cropped_asymmetry""}","{""input_folder_CBCT"": ""/cbct"", ""input_folder_MRI"": ""/mri"", ""input_folder_Seg"": ""/seg"", ""output_folder"": ""/cropped_asymmetry""}",1.0,True,
normal vocab,15,"Orient and center MRI scans in /raw_mri. Output to /centered_mri. Spacing: 1.5. Direction: '-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0'",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/raw_mri"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/raw_mri"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/centered_mri"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/raw_mri"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/centered_mri"", ""acquisition_z_spacing"": 1.5}",1.0,True,
